year,month,carrier,carrier_name,airport,airport_name,arr_flights,arr_del15,carrier_ct,weather_ct,nas_ct,security_ct,late_aircraft_ct,arr_cancelled,arr_diverted,arr_delay,carrier_delay,weather_delay,nas_delay,security_delay,late_aircraft_delay
2022,5,G4,Allegiant Air,ELP,"El Paso, TX: El Paso International",9,4,1.2,0,0.72,0,2.08,0,0,340,155,0,32,0,153
2022,5,G4,Allegiant Air,EUG,"Eugene, OR: Mahlon Sweet Field",45,13,1.8,0.75,4.89,0,5.56,1,0,368,40,15,127,0,186
2022,5,G4,Allegiant Air,EVV,"Evansville, IN: Evansville Regional",9,2,0.69,0,0.24,0,1.07,0,0,84,46,0,16,0,22
2022,5,G4,Allegiant Air,EWR,"Newark, NJ: Newark Liberty International",55,14,7.09,0,6.91,0,0,2,0,856,623,0,233,0,0
2022,5,G4,Allegiant Air,EYW,"Key West, FL: Key West International",60,7,1.8,0,2.13,0,3.07,3,0,601,319,0,71,0,211
2022,5,G4,Allegiant Air,FAR,"Fargo, ND: Hector International",43,7,4,0.1,1.14,0,1.76,0,0,318,148,11,43,0,116
2022,5,G4,Allegiant Air,FAT,"Fresno, CA: Fresno Yosemite International",59,13,3.26,0,2.07,0,7.67,1,0,751,189,0,74,0,488
2022,5,G4,Allegiant Air,FCA,"Kalispell, MT: Glacier Park International",9,5,1,0,1.57,0,2.43,0,0,217,90,0,51,0,76
2022,5,G4,Allegiant Air,FLL,"Fort Lauderdale, FL: Fort Lauderdale-Hollywood International",272,121,27.65,5.88,38.26,0.85,48.36,8,3,8348,1928,439,2149,17,3815
2022,5,G4,Allegiant Air,FNT,"Flint, MI: Bishop International",127,57,14.87,2.6,9.81,0,29.73,4,0,3703,1200,172,600,0,1731
2022,5,G4,Allegiant Air,FSD,"Sioux Falls, SD: Joe Foss Field",94,11,4.51,0.71,1.25,0,4.52,1,0,495,205,40,51,0,199
2022,5,G4,Allegiant Air,FWA,"Fort Wayne, IN: Fort Wayne International",60,15,6.4,0.26,3.91,0,4.43,0,0,814,344,15,136,0,319
2022,5,G4,Allegiant Air,GEG,"Spokane, WA: Spokane International",28,8,2.04,0,3.31,0,2.65,1,0,501,153,0,153,0,195
2022,5,G4,Allegiant Air,GFK,"Grand Forks, ND: Grand Forks International",10,2,0.12,0,1.88,0,0,0,0,54,3,0,51,0,0
2022,5,G4,Allegiant Air,GJT,"Grand Junction, CO: Grand Junction Regional",9,1,0,0,0,0,1,0,0,16,0,0,0,0,16
2022,5,G4,Allegiant Air,GPT,"Gulfport/Biloxi, MS: Gulfport-Biloxi International",4,1,0.89,0,0.11,0,0,0,0,101,90,0,11,0,0
2022,5,G4,Allegiant Air,GRI,"Grand Island, NE: Central Nebraska Regional",17,2,0.11,0,1.62,0,0.27,0,0,187,6,0,166,0,15
2022,5,G4,Allegiant Air,GRR,"Grand Rapids, MI: Gerald R. Ford International",167,76,26.28,3.48,13.29,0.6,32.36,2,0,4892,1498,304,563,16,2511
2022,5,G4,Allegiant Air,GSO,"Greensboro/High Point, NC: Piedmont Triad International",9,3,0.83,0,2,0,0.16,0,0,77,15,0,55,0,7
2022,5,G4,Allegiant Air,GSP,"Greer, SC: Greenville-Spartanburg International",28,9,3.52,0,2.64,0,2.85,1,0,806,561,0,127,0,118
2022,5,G4,Allegiant Air,GTF,"Great Falls, MT: Great Falls International",10,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2022,5,G4,Allegiant Air,HGR,"Hagerstown, MD: Hagerstown Regional-Richard A. Henson Field",20,4,1.89,0,1.98,0,0.13,1,1,95,39,0,52,0,4
2022,5,G4,Allegiant Air,HOU,"Houston, TX: William P Hobby",40,6,0.76,0.45,3.97,0,0.82,1,0,263,16,10,211,0,26
2022,5,G4,Allegiant Air,HTS,"Ashland, WV: Tri-State/Milton J. Ferguson Field",33,10,2.94,0,2.65,0,4.41,0,0,442,171,0,111,0,160
2022,5,G4,Allegiant Air,IAD,"Washington, DC: Washington Dulles International",36,10,3.4,0.27,5.32,0,1.02,1,0,281,99,18,136,0,28
2022,5,G4,Allegiant Air,IAG,"Niagara Falls, NY: Niagara Falls International",27,5,1.58,0,1.16,0,2.26,0,0,366,209,0,94,0,63
2022,5,G4,Allegiant Air,ICT,"Wichita, KS: Wichita Dwight D Eisenhower National",46,8,2.69,1.33,0.24,0,3.74,1,0,494,208,58,11,0,217
2022,5,G4,Allegiant Air,IDA,"Idaho Falls, ID: Idaho Falls Regional",37,8,2.11,0,2.04,0,3.85,1,0,489,62,0,44,0,383
2022,5,G4,Allegiant Air,IND,"Indianapolis, IN: Indianapolis International",139,52,12.16,1.1,8.66,0,30.08,3,0,4164,641,281,769,0,2473
2022,5,G4,Allegiant Air,JAX,"Jacksonville, FL: Jacksonville International",59,25,4.05,0.83,9.57,0,10.55,2,0,823,120,75,271,0,357
2022,5,G4,Allegiant Air,LAS,"Las Vegas, NV: McCarran International",761,299,62.37,11.22,91.53,0.32,133.56,13,0,20664,4356,1647,5159,14,9488
2022,5,G4,Allegiant Air,LAX,"Los Angeles, CA: Los Angeles International",118,33,13,3,5.14,0,11.86,3,0,1624,627,87,218,0,692
2022,5,G4,Allegiant Air,LCK,"Columbus, OH: Rickenbacker International",104,32,14.28,2.72,5.9,0,9.1,3,1,2303,1327,121,278,0,577
2022,5,G4,Allegiant Air,LEX,"Lexington, KY: Blue Grass",50,12,4.52,0.27,2.11,0,5.11,0,0,778,408,29,77,0,264
2022,5,G4,Allegiant Air,LIT,"Little Rock, AR: Bill and Hillary Clinton Nat Adams Field",18,3,1,0,2,0,0,0,0,378,48,0,330,0,0
2022,5,G4,Allegiant Air,LRD,"Laredo, TX: Laredo International",9,4,0.19,0,1.09,0,2.72,0,0,261,15,0,25,0,221
2022,5,G4,Allegiant Air,MCI,"Kansas City, MO: Kansas City International",20,7,1.82,0,3.45,0,1.73,0,0,335,153,0,122,0,60
2022,5,G4,Allegiant Air,MDT,"Harrisburg, PA: Harrisburg International",73,19,9.13,0.91,2.21,0,6.75,2,0,1551,648,93,90,0,720
2022,5,G4,Allegiant Air,MDW,"Chicago, IL: Chicago Midway International",45,7,4.91,0,0,0,2.09,2,0,955,822,0,0,0,133
2022,5,G4,Allegiant Air,MEM,"Memphis, TN: Memphis International",94,25,7.04,0.17,7.22,0,10.57,3,0,1136,268,26,245,0,597
2022,5,G4,Allegiant Air,MFE,"Mission/McAllen/Edinburg, TX: McAllen Miller International",37,6,0.4,0,3.11,0.71,1.79,1,0,427,59,0,104,12,252
2022,5,G4,Allegiant Air,MFR,"Medford, OR: Rogue Valley International - Medford",36,13,3.87,0,5.64,0,3.49,1,0,792,514,0,156,0,122
2022,5,G4,Allegiant Air,MLB,"Melbourne, FL: Melbourne International",18,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,G4,Allegiant Air,MLI,"Moline, IL: Quad City International",34,9,3.98,1.36,2.71,0,0.96,0,0,829,452,165,88,0,124
2022,5,G4,Allegiant Air,MOT,"Minot, ND: Minot International",22,7,2.29,0,1.62,0,3.09,0,0,340,163,0,51,0,126
2022,5,G4,Allegiant Air,MRY,"Monterey, CA: Monterey Regional",9,5,1.63,0,1.46,0,1.92,0,0,254,25,0,53,0,176
2022,5,G4,Allegiant Air,MSO,"Missoula, MT: Missoula International",20,2,0.51,0,0.17,0,1.33,0,0,111,44,0,12,0,55
2022,5,G4,Allegiant Air,MSP,"Minneapolis, MN: Minneapolis-St Paul International",38,7,1.4,1,0.29,0,4.32,0,0,412,120,59,10,0,223
2022,5,G4,Allegiant Air,MSY,"New Orleans, LA: Louis Armstrong New Orleans International",15,4,0.07,0,1.25,0.37,2.31,1,0,207,3,0,50,17,137
2022,5,G4,Allegiant Air,MYR,"Myrtle Beach, SC: Myrtle Beach International",60,18,3.14,0.38,3.88,1.24,9.36,2,0,812,131,23,114,32,512
2022,5,G4,Allegiant Air,OAK,"Oakland, CA: Metropolitan Oakland International",24,5,1.11,0,1.28,0,2.61,0,0,549,410,0,28,0,111
2022,5,G4,Allegiant Air,OKC,"Oklahoma City, OK: Will Rogers World",20,5,0.22,0,0.93,0,3.84,0,0,410,15,0,31,0,364
2022,5,G4,Allegiant Air,OMA,"Omaha, NE: Eppley Airfield",37,5,3.16,1,0.07,0,0.77,0,0,170,116,31,3,0,20
2022,5,G4,Allegiant Air,ORF,"Norfolk, VA: Norfolk International",27,10,2.6,0,2.16,0,5.23,1,0,779,161,0,126,0,492
2022,5,G4,Allegiant Air,OWB,"Owensboro, KY: Owensboro Daviess County Regional",9,1,0,0,0.61,0,0.39,0,0,23,0,0,14,0,9
2022,5,G4,Allegiant Air,PBG,"Plattsburgh, NY: Plattsburgh International",26,6,1,0,4.07,0,0.93,0,0,235,35,0,118,0,82
2022,5,G4,Allegiant Air,PBI,"West Palm Beach/Palm Beach, FL: Palm Beach International",29,10,1.34,0,3.15,0,5.5,0,0,431,46,0,122,0,263
2022,5,G4,Allegiant Air,PDX,"Portland, OR: Portland International",27,10,4.59,0,0.96,0,4.46,0,0,604,395,0,47,0,162
2022,5,G4,Allegiant Air,PGD,"Punta Gorda, FL: Punta Gorda Airport",452,218,46.1,7.76,66.59,0,97.55,9,0,17459,3909,913,3359,0,9278
2022,5,G4,Allegiant Air,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",26,3,1.45,0,0.55,0,1,0,0,104,61,0,12,0,31
2022,5,G4,Allegiant Air,PIA,"Peoria, IL: General Downing - Peoria International",84,13,3.99,1.51,3.65,0,3.85,0,0,729,145,75,173,0,336
2022,5,G4,Allegiant Air,PIE,"St. Petersburg, FL: St Pete Clearwater International",684,212,47.19,11.03,63.82,2.71,87.26,10,6,14126,4579,669,2659,90,6129
2022,5,G4,Allegiant Air,PIT,"Pittsburgh, PA: Pittsburgh International",114,33,8.88,2.59,6.76,0.71,14.05,1,0,1755,489,297,233,22,714
2022,5,G4,Allegiant Air,PSC,"Pasco/Kennewick/Richland, WA: Tri Cities",20,8,0.84,0,2.48,0,4.68,0,0,308,40,0,83,0,185
2022,5,G4,Allegiant Air,PSM,"Portsmouth, NH: Portsmouth International at Pease",26,10,3.37,0.96,3.57,0,2.1,0,0,486,86,115,168,0,117
2022,5,G4,Allegiant Air,PSP,"Palm Springs, CA: Palm Springs International",10,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,G4,Allegiant Air,PVD,"Providence, RI: Theodore Francis Green State",18,5,2.2,0,2.12,0,0.67,0,0,197,125,0,55,0,17
2022,5,G4,Allegiant Air,PVU,"Provo, UT: Provo Municipal",93,17,6,0,4.49,0,6.51,0,0,671,216,0,117,0,338
2022,5,G4,Allegiant Air,RAP,"Rapid City, SD: Rapid City Regional",19,6,2.65,0,1.65,0,1.7,0,0,242,132,0,40,0,70
2022,5,G4,Allegiant Air,RDM,"Bend/Redmond, OR: Roberts Field",5,2,0,0.61,1,0,0.39,0,0,39,0,14,16,0,9
2022,5,G4,Allegiant Air,RDU,"Raleigh/Durham, NC: Raleigh-Durham International",1,1,0,0,0,0,1,0,0,23,0,0,0,0,23
2022,5,G4,Allegiant Air,RFD,"Rockford, IL: Chicago/Rockford International",52,14,6.38,1.78,2.42,0,3.42,1,0,872,521,64,143,0,144
2022,5,G4,Allegiant Air,RIC,"Richmond, VA: Richmond International",20,7,1.74,0,1.52,0,3.74,1,0,354,170,0,46,0,138
2022,5,G4,Allegiant Air,RNO,"Reno, NV: Reno/Tahoe International",18,9,2.64,0,1.23,0,5.12,0,0,644,257,0,56,0,331
2022,5,G4,Allegiant Air,ROA,"Roanoke, VA: Roanoke Blacksburg Regional Woodrum Field",27,6,1,0,0.54,0,4.46,0,1,452,182,0,38,0,232
2022,5,G4,Allegiant Air,ROC,"Rochester, NY: Greater Rochester International",10,3,1.53,0,1.19,0,0.28,1,0,139,94,0,25,0,20
2022,5,G4,Allegiant Air,SAN,"San Diego, CA: San Diego International",48,18,5.43,0.89,7.46,0,4.22,0,0,1068,487,47,256,0,278
2022,5,G4,Allegiant Air,SAT,"San Antonio, TX: San Antonio International",9,4,2.68,0,0.42,0,0.9,0,0,251,223,0,10,0,18
2022,5,G4,Allegiant Air,SAV,"Savannah, GA: Savannah/Hilton Head International",124,50,8.05,1.87,15.43,0.12,24.52,7,0,3280,488,134,599,7,2052
2022,5,G4,Allegiant Air,SBN,"South Bend, IN: South Bend International",55,11,4.57,0.7,2.14,0,3.59,1,0,752,348,31,88,0,285
2022,5,G4,Allegiant Air,SCE,"State College, PA: University Park",8,3,1.8,0,0.63,0,0.57,0,0,173,64,0,36,0,73
2022,5,G4,Allegiant Air,SCK,"Stockton, CA: Stockton Metropolitan",46,16,3.37,1.61,1.14,0,9.89,0,0,1067,132,107,67,0,761
2022,5,G4,Allegiant Air,SDF,"Louisville, KY: Louisville Muhammad Ali International",89,23,3.67,0,9.44,0.86,9.04,2,0,1541,319,0,505,18,699
2022,5,G4,Allegiant Air,SFB,"Sanford, FL: Orlando Sanford International",758,226,55.31,16.53,66.62,2.83,84.71,11,1,14506,4822,1264,2617,53,5750
2022,5,G4,Allegiant Air,SGF,"Springfield, MO: Springfield-Branson National",86,18,9.35,1,0.72,0,6.93,1,0,696,276,21,26,0,373
2022,5,G4,Allegiant Air,SHV,"Shreveport, LA: Shreveport Regional",9,3,1.52,0,0.5,0,0.98,0,0,154,114,0,14,0,26
2022,5,G4,Allegiant Air,SMX,"Santa Maria, CA: Santa Maria Public/Capt. G. Allan Hancock Field",10,4,0,0,0.99,0,3.01,2,0,288,0,0,26,0,262
2022,5,G4,Allegiant Air,SNA,"Santa Ana, CA: John Wayne Airport-Orange County",96,24,8.02,0,9.29,0,6.69,2,1,1654,408,0,700,0,546
2022,5,G4,Allegiant Air,SPI,"Springfield, IL: Abraham Lincoln Capital",19,7,1.95,1.82,1.41,0,1.82,1,0,553,67,274,70,0,142
2022,5,G4,Allegiant Air,SRQ,"Sarasota/Bradenton, FL: Sarasota/Bradenton International",238,92,25.37,4.64,29.52,0.44,32.02,2,1,6476,2119,716,1296,28,2317
2022,5,G4,Allegiant Air,STC,"St. Cloud, MN: St. Cloud Regional",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2022,5,G4,Allegiant Air,SWF,"Newburgh/Poughkeepsie, NY: New York Stewart International",26,8,1.77,0,3.34,0,2.9,0,0,498,245,0,79,0,174
2022,5,G4,Allegiant Air,SYR,"Syracuse, NY: Syracuse Hancock International",51,15,2.25,1,5.23,0,6.52,1,0,1141,157,111,356,0,517
2022,5,G4,Allegiant Air,TOL,"Toledo, OH: Toledo Express",30,8,1.3,0,1.77,0,4.92,1,0,321,27,0,117,0,177
2022,5,G4,Allegiant Air,TRI,"Bristol/Johnson City/Kingsport, TN: Tri Cities",11,1,1,0,0,0,0,0,0,34,34,0,0,0,0
2022,5,G4,Allegiant Air,TUL,"Tulsa, OK: Tulsa International",40,7,4.4,0.39,1.88,0,0.33,1,0,662,431,13,192,0,26
2022,5,G4,Allegiant Air,TVC,"Traverse City, MI: Cherry Capital",10,2,2,0,0,0,0,0,0,431,431,0,0,0,0
2022,5,G4,Allegiant Air,TYS,"Knoxville, TN: McGhee Tyson",211,76,14.64,2.58,14.8,0.28,43.69,0,0,4899,983,132,710,13,3061
2022,5,G4,Allegiant Air,USA,"Concord, NC: Concord Padgett Regional",74,24,5.23,1,7.55,0.81,9.41,1,0,1402,257,88,516,21,520
2022,5,G4,Allegiant Air,VPS,"Valparaiso, FL: Eglin AFB Destin Fort Walton Beach",240,64,16.14,2.16,13.3,0,32.4,11,3,4875,971,83,722,0,3099
2022,5,G4,Allegiant Air,XNA,"Fayetteville, AR: Northwest Arkansas Regional",81,20,8.12,1.03,6.94,0,3.91,1,0,1452,949,23,278,0,202
2022,5,HA,Hawaiian Airlines Inc.,AUS,"Austin, TX: Austin - Bergstrom International",13,5,5,0,0,0,0,0,0,107,107,0,0,0,0
2022,5,HA,Hawaiian Airlines Inc.,BOS,"Boston, MA: Logan International",18,4,4,0,0,0,0,0,0,123,123,0,0,0,0
2022,5,HA,Hawaiian Airlines Inc.,HNL,"Honolulu, HI: Daniel K Inouye International",2499,346,153.6,5.65,0.08,0.99,185.68,3,3,12427,6293,208,2,38,5886
2022,5,HA,Hawaiian Airlines Inc.,ITO,"Hilo, HI: Hilo International",372,36,25.25,0,0,0,10.75,0,1,1043,737,0,0,0,306
2022,5,HA,Hawaiian Airlines Inc.,JFK,"New York, NY: John F. Kennedy International",31,9,9,0,0,0,0,0,0,230,230,0,0,0,0
2022,5,HA,Hawaiian Airlines Inc.,KOA,"Kona, HI: Ellison Onizuka Kona International at Keahole",622,89,60.94,2.3,0,1,24.76,0,0,2675,1887,44,0,16,728
2022,5,HA,Hawaiian Airlines Inc.,LAS,"Las Vegas, NV: McCarran International",113,11,9.96,1.04,0,0,0,0,0,262,236,26,0,0,0
2022,5,HA,Hawaiian Airlines Inc.,LAX,"Los Angeles, CA: Los Angeles International",186,25,19.99,0,1,1.77,2.24,0,0,689,541,0,30,31,87
2022,5,HA,Hawaiian Airlines Inc.,LGB,"Long Beach, CA: Long Beach Airport",62,6,6,0,0,0,0,0,0,113,113,0,0,0,0
2022,5,HA,Hawaiian Airlines Inc.,LIH,"Lihue, HI: Lihue Airport",644,83,50.06,1.72,0,0,31.22,1,0,2281,1275,54,0,0,952
2022,5,HA,Hawaiian Airlines Inc.,MCO,"Orlando, FL: Orlando International",13,4,3.9,0,0,0,0.1,0,0,110,108,0,0,0,2
2022,5,HA,Hawaiian Airlines Inc.,OAK,"Oakland, CA: Metropolitan Oakland International",93,10,7.73,0,0,0,2.27,0,0,263,222,0,0,0,41
2022,5,HA,Hawaiian Airlines Inc.,OGG,"Kahului, HI: Kahului Airport",1172,143,95.03,0.33,1.62,0.91,45.1,0,1,4765,3053,12,292,16,1392
2022,5,HA,Hawaiian Airlines Inc.,ONT,"Ontario, CA: Ontario International",31,7,7,0,0,0,0,0,0,160,160,0,0,0,0
2022,5,HA,Hawaiian Airlines Inc.,PDX,"Portland, OR: Portland International",62,11,11,0,0,0,0,0,0,315,315,0,0,0,0
2022,5,HA,Hawaiian Airlines Inc.,PHX,"Phoenix, AZ: Phoenix Sky Harbor International",31,2,2,0,0,0,0,0,0,57,57,0,0,0,0
2022,5,HA,Hawaiian Airlines Inc.,PPG,"Pago Pago, TT: Pago Pago International",3,3,2.7,0,0,0,0.3,0,0,83,70,0,0,0,13
2022,5,HA,Hawaiian Airlines Inc.,SAN,"San Diego, CA: San Diego International",62,12,10.19,0,0,0,1.81,0,0,447,406,0,0,0,41
2022,5,HA,Hawaiian Airlines Inc.,SEA,"Seattle, WA: Seattle/Tacoma International",62,23,19.62,0,0,0.67,2.71,0,0,886,799,0,0,10,77
2022,5,HA,Hawaiian Airlines Inc.,SFO,"San Francisco, CA: San Francisco International",79,27,23.08,0,0.24,0.75,2.93,0,0,677,588,0,5,18,66
2022,5,HA,Hawaiian Airlines Inc.,SJC,"San Jose, CA: Norman Y. Mineta San Jose International",62,5,3.88,0,0,0,1.12,0,0,137,104,0,0,0,33
2022,5,HA,Hawaiian Airlines Inc.,SMF,"Sacramento, CA: Sacramento International",62,12,11.61,0,0,0,0.39,0,0,339,324,0,0,0,15
2022,5,MQ,Envoy Air,ABE,"Allentown/Bethlehem/Easton, PA: Lehigh Valley International",61,22,5.12,0.17,12.37,0,4.34,0,0,698,213,5,314,0,166
2022,5,MQ,Envoy Air,ABI,"Abilene, TX: Abilene Regional",180,36,11.97,4.59,14.74,0,4.7,0,3,2281,746,505,690,0,340
2022,5,MQ,Envoy Air,ABQ,"Albuquerque, NM: Albuquerque International Sunport",62,10,4.99,0,1.63,0,3.39,0,0,479,159,0,44,0,276
2022,5,MQ,Envoy Air,ACT,"Waco, TX: Waco Regional",149,19,7.61,0.06,5.38,0,5.94,3,0,1122,424,6,288,0,404
2022,5,MQ,Envoy Air,AEX,"Alexandria, LA: Alexandria International",39,4,0.13,0.28,1,0,2.59,0,1,311,4,19,23,0,265
2022,5,MQ,Envoy Air,AGS,"Augusta, GA: Augusta Regional at Bush Field",62,11,2.28,0.46,4.2,0,4.06,0,0,701,183,27,222,0,269
2022,5,MQ,Envoy Air,ALB,"Albany, NY: Albany International",77,15,4.58,1.8,4.42,0,4.2,0,0,654,157,133,162,0,202
2022,5,MQ,Envoy Air,ALO,"Waterloo, IA: Waterloo Regional",61,9,5.72,1.07,0.5,0,1.72,0,0,524,233,49,32,0,210
2022,5,MQ,Envoy Air,AMA,"Amarillo, TX: Rick Husband Amarillo International",4,2,0.45,0.47,0,0,1.07,0,0,74,25,9,0,0,40
2022,5,MQ,Envoy Air,ATL,"Atlanta, GA: Hartsfield-Jackson Atlanta International",170,25,7.14,0.71,9.19,0,7.96,4,0,1465,481,26,388,0,570
2022,5,MQ,Envoy Air,ATW,"Appleton, WI: Appleton International",84,13,5.73,1,3.49,0,2.78,1,0,339,167,16,74,0,82
2022,5,MQ,Envoy Air,AUS,"Austin, TX: Austin - Bergstrom International",782,139,21.48,6.47,66.84,0,44.21,5,1,7393,1215,551,2450,0,3177
2022,5,MQ,Envoy Air,AVL,"Asheville, NC: Asheville Regional",27,13,2.82,0.76,7.11,0,2.31,0,0,357,59,62,179,0,57
2022,5,MQ,Envoy Air,AVP,"Scranton/Wilkes-Barre, PA: Wilkes Barre Scranton International",53,8,2.53,0.01,3.09,0,2.38,0,0,415,113,1,79,0,222
2022,5,MQ,Envoy Air,AZO,"Kalamazoo, MI: Kalamazoo/Battle Creek International",62,10,2.76,0.75,6.49,0,0,0,0,263,64,27,172,0,0
2022,5,MQ,Envoy Air,BDL,"Hartford, CT: Bradley International",27,3,0.17,0,2,0,0.83,0,0,108,10,0,49,0,49
2022,5,MQ,Envoy Air,BFL,"Bakersfield, CA: Meadows Field",8,1,0,0,0,0,1,0,0,92,0,0,0,0,92
2022,5,MQ,Envoy Air,BHM,"Birmingham, AL: Birmingham-Shuttlesworth International",134,26,4.57,3.95,9.06,0,8.42,0,0,1554,185,249,675,0,445
2022,5,MQ,Envoy Air,BIL,"Billings, MT: Billings Logan International",31,4,0.26,0,3.74,0,0,0,0,240,10,0,230,0,0
2022,5,MQ,Envoy Air,BMI,"Bloomington/Normal, IL: Central Il Regional Airport at Bloomington",62,8,2.58,0.36,2.63,0,2.43,0,0,310,78,14,91,0,127
2022,5,MQ,Envoy Air,BNA,"Nashville, TN: Nashville International",264,50,16.66,1.72,20.14,0,11.48,1,0,2204,749,85,655,0,715
2022,5,MQ,Envoy Air,BOS,"Boston, MA: Logan International",150,29,11.17,0.94,14.8,0,2.09,2,0,1169,619,50,438,0,62
2022,5,MQ,Envoy Air,BPT,"Beaumont/Port Arthur, TX: Jack Brooks Regional",64,8,1.02,0,4.3,0,2.68,1,0,497,18,0,242,0,237
2022,5,MQ,Envoy Air,BRO,"Brownsville, TX: Brownsville South Padre Island International",27,5,1.13,1.18,0.89,0,1.8,0,0,363,62,157,38,0,106
2022,5,MQ,Envoy Air,BTR,"Baton Rouge, LA: Baton Rouge Metropolitan/Ryan Field",4,2,0.25,0,0,0,1.75,0,0,66,5,0,0,0,61
2022,5,MQ,Envoy Air,BUF,"Buffalo, NY: Buffalo Niagara International",62,8,2.14,0,4.45,0,1.41,1,0,327,116,0,138,0,73
2022,5,MQ,Envoy Air,BWI,"Baltimore, MD: Baltimore/Washington International Thurgood Marshall",27,3,1,0.22,1.78,0,0,0,0,129,80,6,43,0,0
2022,5,MQ,Envoy Air,BZN,"Bozeman, MT: Bozeman Yellowstone International",4,1,1,0,0,0,0,0,0,70,70,0,0,0,0
2022,5,MQ,Envoy Air,CAE,"Columbia, SC: Columbia Metropolitan",89,20,8.6,0.87,5.93,0,4.61,0,0,1081,495,16,412,0,158
2022,5,MQ,Envoy Air,CHA,"Chattanooga, TN: Lovell Field",101,24,6.9,2.08,9.36,0,5.67,2,0,1470,375,267,507,0,321
2022,5,MQ,Envoy Air,CHS,"Charleston, SC: Charleston AFB/International",155,19,4.62,0.13,8.02,0,6.23,3,0,655,216,5,235,0,199
2022,5,MQ,Envoy Air,CID,"Cedar Rapids/Iowa City, IA: The Eastern Iowa",93,10,2.8,1.68,2.48,0,3.04,0,0,341,76,38,68,0,159
2022,5,MQ,Envoy Air,CLE,"Cleveland, OH: Cleveland-Hopkins International",88,25,5.26,1.55,10.46,0,7.72,0,0,1321,421,91,399,0,410
2022,5,MQ,Envoy Air,CLL,"College Station/Bryan, TX: Easterwood Field",58,3,0.05,0.85,1.29,0,0.82,0,0,165,1,100,32,0,32
2022,5,MQ,Envoy Air,CLT,"Charlotte, NC: Charlotte Douglas International",318,62,15.54,14.85,14.21,0.12,17.28,6,0,3411,626,1169,537,19,1060
2022,5,MQ,Envoy Air,CMH,"Columbus, OH: John Glenn Columbus International",181,40,10.08,4.34,15.02,0,10.56,2,0,2044,473,426,456,0,689
2022,5,MQ,Envoy Air,CMI,"Champaign/Urbana, IL: University of Illinois/Willard",124,22,6.43,1.99,5.43,1,7.16,1,0,1276,419,87,211,39,520
2022,5,MQ,Envoy Air,COU,"Columbia, MO: Columbia Regional",29,5,0.6,0.52,2.02,0,1.85,0,0,217,33,30,53,0,101
2022,5,MQ,Envoy Air,CRP,"Corpus Christi, TX: Corpus Christi International",37,6,1.52,0.35,0.22,0,3.91,1,0,370,109,27,39,0,195
2022,5,MQ,Envoy Air,CVG,"Cincinnati, OH: Cincinnati/Northern Kentucky International",267,57,12.64,3.88,20.33,0,20.15,0,0,3768,765,419,928,0,1656
2022,5,MQ,Envoy Air,CWA,"Mosinee, WI: Central Wisconsin",62,7,1.47,1.02,2.65,0,1.86,0,0,307,46,31,109,0,121
2022,5,MQ,Envoy Air,DAB,"Daytona Beach, FL: Daytona Beach International",4,2,0.22,0,1.05,0,0.73,0,0,81,14,0,20,0,47
2022,5,MQ,Envoy Air,DAY,"Dayton, OH: James M Cox/Dayton International",31,10,2.6,0.11,4.15,0,3.14,0,0,418,65,7,160,0,186
2022,5,MQ,Envoy Air,DBQ,"Dubuque, IA: Dubuque Regional",62,6,1.4,0.91,3.42,0,0.26,0,1,224,33,96,89,0,6
2022,5,MQ,Envoy Air,DCA,"Washington, DC: Ronald Reagan Washington National",289,67,10.88,5.07,34.52,0.2,16.33,6,0,3017,537,251,1105,3,1121
2022,5,MQ,Envoy Air,DFW,"Dallas/Fort Worth, TX: Dallas/Fort Worth International",3688,697,173.35,99.65,177.45,4.49,242.07,41,5,49784,12761,9714,8505,147,18657
2022,5,MQ,Envoy Air,DRT,"Del Rio, TX: Del Rio International",62,5,2.49,0,2.08,0,0.43,1,0,378,214,0,118,0,46
2022,5,MQ,Envoy Air,DSM,"Des Moines, IA: Des Moines International",100,6,1,1.27,2.73,0,1,0,1,227,23,65,52,0,87
2022,5,MQ,Envoy Air,DTW,"Detroit, MI: Detroit Metro Wayne County",70,21,11.68,1.25,3.78,0,4.29,0,0,1047,563,57,147,0,280
2022,5,MQ,Envoy Air,ELP,"El Paso, TX: El Paso International",127,24,8.06,0.7,3.01,0,12.23,2,0,1193,370,79,117,0,627
2022,5,MQ,Envoy Air,EVV,"Evansville, IN: Evansville Regional",90,14,4.65,0.56,2.86,0,5.94,0,0,562,137,48,73,0,304
2022,5,MQ,Envoy Air,EYW,"Key West, FL: Key West International",147,14,4.2,0.19,5.47,0,4.14,5,0,642,237,21,153,0,231
2022,5,MQ,Envoy Air,FAR,"Fargo, ND: Hector International",58,8,2.16,0.89,2.32,0,2.63,1,1,417,110,101,76,0,130
2022,5,MQ,Envoy Air,FNT,"Flint, MI: Bishop International",62,7,1.94,0,2.57,0,2.49,0,0,333,139,0,80,0,114
2022,5,MQ,Envoy Air,FSD,"Sioux Falls, SD: Joe Foss Field",35,6,2.24,0,2.67,0,1.1,0,0,165,93,0,51,0,21
